6.000000000000000000e+01,4.000000000000000083e-03,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.299999999999999940e-03,-8.000000000000000167e-03,1.600000000000000033e-02,1.000000000000000000e+01,5.000000000000000000e+00,1.328072761025635984e-01,8.000000000000000000e+01,1.339612156241649834e-03,1.591186603982011616e-03
8.000000000000000000e+01,2.000000000000000042e-03,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.602710000000000000e+05,0.000000000000000000e+00,-1.299999999999999940e-03,-4.000000000000000083e-03,1.700000000000000122e-02,0.000000000000000000e+00,3.000000000000000000e+00,8.307231376821766489e-03,5.000000000000000000e+01,8.903057582628479995e-04,1.661446275364353189e-04
8.000000000000000000e+01,2.000000000000000042e-03,4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.393010000000000000e+05,0.000000000000000000e+00,-4.300000000000000003e-03,-8.999999999999999320e-03,5.000000000000000104e-03,5.000000000000000000e+00,1.000000000000000000e+01,1.432230728683105969e-01,7.000000000000000000e+01,1.408369777946420418e-03,1.930935526995626768e-03
8.000000000000000000e+01,3.000000000000000062e-03,5.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.920000000000000000e+02,0.000000000000000000e+00,-1.000000000000000048e-04,-4.000000000000000083e-03,3.000000000000000062e-03,2.000000000000000000e+01,5.000000000000000000e+00,8.652427070833224043e-02,7.000000000000000000e+01,1.330592034683769111e-03,1.192825745088439086e-03
1.000000000000000000e+02,2.000000000000000042e-03,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.393010000000000000e+05,1.000000000000000048e-04,-3.200000000000000153e-03,-7.000000000000000146e-03,1.099999999999999936e-02,2.000000000000000000e+01,1.000000000000000000e+00,8.433185341896454190e-02,8.000000000000000000e+01,1.766698690324516440e-03,1.039857523622440914e-03
1.000000000000000000e+02,2.000000000000000042e-03,7.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,3.799999999999999992e-03,-3.899999999999999821e-03,-6.000000000000000125e-03,1.899999999999999953e-02,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,1.528127285842501796e-03,0.000000000000000000e+00
1.000000000000000000e+02,2.000000000000000042e-03,8.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.920000000000000000e+02,0.000000000000000000e+00,-1.799999999999999951e-03,-7.000000000000000146e-03,1.099999999999999936e-02,2.000000000000000000e+01,1.000000000000000000e+00,1.099691945427130335e-01,6.000000000000000000e+01,8.151020334197377377e-04,1.768067842918628462e-03
1.200000000000000000e+02,1.000000000000000021e-03,5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.602710000000000000e+05,0.000000000000000000e+00,-2.000000000000000096e-04,-5.000000000000000104e-03,2.000000000000000042e-03,2.000000000000000000e+01,5.000000000000000000e+00,5.184418126957002215e-02,5.000000000000000000e+01,1.314896126116189183e-03,1.015659205685388563e-03
1.200000000000000000e+02,2.000000000000000042e-03,5.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.920000000000000000e+02,1.000000000000000048e-04,-2.899999999999999800e-03,-7.000000000000000146e-03,1.099999999999999936e-02,2.000000000000000000e+01,1.000000000000000000e+00,1.118461000066475197e-01,6.000000000000000000e+01,1.529784546029317859e-03,1.796262281670435532e-03
1.200000000000000000e+02,3.000000000000000062e-03,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.602710000000000000e+05,2.000000000000000096e-04,-1.000000000000000048e-04,-1.000000000000000021e-02,2.000000000000000042e-03,2.000000000000000000e+01,5.000000000000000000e+00,6.900345631249749090e-03,7.000000000000000000e+01,9.349122193190922752e-04,9.833116540476677825e-05
1.400000000000000000e+02,3.000000000000000062e-03,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000066e-03,-3.500000000000000073e-03,-5.000000000000000104e-03,1.200000000000000025e-02,2.000000000000000000e+01,5.000000000000000000e+00,5.655176620637991647e-02,8.000000000000000000e+01,1.380343696722781052e-03,6.925369569219478206e-04
1.400000000000000000e+02,4.000000000000000083e-03,3.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,6.999999999999999929e-04,-1.199999999999999895e-03,-1.000000000000000021e-02,7.000000000000000146e-03,5.000000000000000000e+00,3.000000000000000000e+00,1.601401224928555855e-02,5.000000000000000000e+01,1.266293207751278786e-03,3.190203084938092654e-04
