0.000000000000000000e+00,-5.000000000000000104e-03,-1.000000000000000021e-02,2.000000000000000042e-03,3.752605356340384286e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-1.000000000000000021e-02,6.000000000000000125e-03,4.372542313201899407e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-1.000000000000000021e-02,1.099999999999999936e-02,3.464358756131570398e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-1.000000000000000021e-02,1.299999999999999940e-02,3.392695672649119389e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-1.000000000000000021e-02,1.499999999999999944e-02,3.657047344308360544e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-1.000000000000000021e-02,1.899999999999999953e-02,3.654230684704781653e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-7.000000000000000146e-03,2.000000000000000042e-03,4.081200091147973823e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-4.000000000000000083e-03,2.000000000000000042e-03,3.495412454648701324e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-4.000000000000000083e-03,1.400000000000000029e-02,3.756191470994743511e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-4.000000000000000083e-03,1.600000000000000033e-02,3.328182877296587214e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-4.000000000000000083e-03,1.899999999999999953e-02,3.893091920417854346e-03
0.000000000000000000e+00,-3.899999999999999821e-03,-5.000000000000000104e-03,6.000000000000000125e-03,4.420573987559314397e-03
0.000000000000000000e+00,-3.000000000000000062e-03,-8.999999999999999320e-03,6.000000000000000125e-03,6.054547264856473092e-03
0.000000000000000000e+00,-2.899999999999999800e-03,-4.000000000000000083e-03,1.400000000000000029e-02,5.650147347091761911e-03
0.000000000000000000e+00,-2.099999999999999870e-03,-1.000000000000000021e-02,1.899999999999999953e-02,1.023649288656734713e-02
0.000000000000000000e+00,-1.899999999999999996e-03,-1.000000000000000021e-02,4.000000000000000083e-03,8.785680750434479019e-03
0.000000000000000000e+00,-1.799999999999999951e-03,-8.000000000000000167e-03,7.000000000000000146e-03,1.035485107049898858e-02
0.000000000000000000e+00,-1.699999999999999905e-03,-8.000000000000000167e-03,1.899999999999999953e-02,1.200497496400225114e-02
0.000000000000000000e+00,-1.600000000000000077e-03,-4.000000000000000083e-03,1.899999999999999953e-02,1.201378465547908378e-02
0.000000000000000000e+00,-1.500000000000000031e-03,-1.000000000000000021e-02,1.600000000000000033e-02,1.292564893626428971e-02
0.000000000000000000e+00,-1.500000000000000031e-03,-7.000000000000000146e-03,1.799999999999999864e-02,1.344359124547737927e-02
0.000000000000000000e+00,-1.399999999999999986e-03,-1.000000000000000021e-02,1.000000000000000021e-02,1.297677531063410640e-02
0.000000000000000000e+00,-1.399999999999999986e-03,-1.000000000000000021e-02,1.700000000000000122e-02,1.350044091183836593e-02
0.000000000000000000e+00,-1.399999999999999986e-03,-8.999999999999999320e-03,1.499999999999999944e-02,1.334664877859811916e-02
0.000000000000000000e+00,-1.399999999999999986e-03,-7.000000000000000146e-03,6.000000000000000125e-03,1.218636759467709926e-02
0.000000000000000000e+00,-1.399999999999999986e-03,-6.000000000000000125e-03,8.000000000000000167e-03,1.282402892299486750e-02
0.000000000000000000e+00,-1.299999999999999940e-03,-1.000000000000000021e-02,1.899999999999999953e-02,1.449023857263239193e-02
0.000000000000000000e+00,-1.299999999999999940e-03,-8.999999999999999320e-03,8.999999999999999320e-03,1.356781716906159049e-02
0.000000000000000000e+00,-1.299999999999999940e-03,-8.999999999999999320e-03,1.799999999999999864e-02,1.450151269878795571e-02
0.000000000000000000e+00,-1.299999999999999940e-03,-6.000000000000000125e-03,7.000000000000000146e-03,1.314130851353939242e-02
0.000000000000000000e+00,-1.299999999999999940e-03,-5.000000000000000104e-03,1.899999999999999953e-02,1.422381720395266523e-02
0.000000000000000000e+00,-1.299999999999999940e-03,-4.000000000000000083e-03,1.299999999999999940e-02,1.279762691513309202e-02
0.000000000000000000e+00,-1.199999999999999895e-03,-7.000000000000000146e-03,8.999999999999999320e-03,1.396660860162019305e-02
0.000000000000000000e+00,-1.199999999999999895e-03,-6.000000000000000125e-03,1.499999999999999944e-02,1.426534474036673418e-02
0.000000000000000000e+00,-1.199999999999999895e-03,-4.000000000000000083e-03,6.000000000000000125e-03,1.185311381677101386e-02
0.000000000000000000e+00,-1.100000000000000066e-03,-1.000000000000000021e-02,8.999999999999999320e-03,1.427789366099813627e-02
0.000000000000000000e+00,-1.100000000000000066e-03,-1.000000000000000021e-02,1.799999999999999864e-02,1.529371440157682380e-02
0.000000000000000000e+00,-1.100000000000000066e-03,-8.999999999999999320e-03,1.200000000000000025e-02,1.473849841290999704e-02
0.000000000000000000e+00,-1.100000000000000066e-03,-7.000000000000000146e-03,1.099999999999999936e-02,1.448771720789114245e-02
0.000000000000000000e+00,-1.100000000000000066e-03,-7.000000000000000146e-03,1.899999999999999953e-02,1.528566930916477364e-02
0.000000000000000000e+00,-1.100000000000000066e-03,-6.000000000000000125e-03,1.000000000000000021e-02,1.426723065446186892e-02
0.000000000000000000e+00,-1.100000000000000066e-03,-4.000000000000000083e-03,1.000000000000000021e-02,1.389919126944791361e-02
0.000000000000000000e+00,-1.000000000000000021e-03,-7.000000000000000146e-03,8.000000000000000167e-03,1.459722593541927169e-02
0.000000000000000000e+00,-8.999999999999999754e-04,-1.000000000000000021e-02,1.200000000000000025e-02,1.517353234907771117e-02
