2.000000000000000000e+01,1.000000000000000021e-03,5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,4.005043678610855458e-04
2.000000000000000000e+01,1.000000000000000021e-03,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,4.293572993297303840e-04
2.000000000000000000e+01,2.000000000000000042e-03,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.044894668091855827e-02,2.000000000000000000e+01,-5.145633611724597777e-04,3.384418278685933203e-04
2.000000000000000000e+01,2.000000000000000042e-03,6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.570951091210459616e-02,4.000000000000000000e+01,3.941707243972775165e-04,3.354975980706574276e-04
2.000000000000000000e+01,4.000000000000000083e-03,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,4.802802697241477774e-04
2.000000000000000000e+01,4.000000000000000083e-03,7.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,3.126255358185033592e-04
4.000000000000000000e+01,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.027770202869929150e-03,4.000000000000000000e+01,-9.623143182168613654e-05,8.019663190242970908e-04
4.000000000000000000e+01,1.000000000000000021e-03,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.614134532855194593e-02,4.000000000000000000e+01,6.637469511639182418e-04,1.141857349588106321e-03
4.000000000000000000e+01,1.000000000000000021e-03,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.088843848190304442e-02,4.000000000000000000e+01,1.027956810994914896e-03,7.165368166007748865e-04
4.000000000000000000e+01,1.000000000000000021e-03,4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.088843848190304442e-02,4.000000000000000000e+01,1.027956810994914896e-03,7.165368166007748865e-04
4.000000000000000000e+01,1.000000000000000021e-03,5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.846195303862675274e-02,4.000000000000000000e+01,7.044788649591237750e-04,5.803083917837998209e-04
4.000000000000000000e+01,1.000000000000000021e-03,5.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.409953573166427887e-03,4.000000000000000000e+01,2.028329469781653296e-04,5.619536283597034807e-04
4.000000000000000000e+01,2.000000000000000042e-03,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.220544521612332289e-02,3.000000000000000000e+01,4.115923702338301514e-04,3.207679041724014607e-04
4.000000000000000000e+01,2.000000000000000042e-03,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.013038446455750474e-02,4.000000000000000000e+01,5.276371253540273597e-04,7.181678527527553691e-04
4.000000000000000000e+01,2.000000000000000042e-03,5.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.482531463500196267e-03,2.000000000000000000e+01,3.280467417557497820e-04,4.728697444384764685e-04
4.000000000000000000e+01,3.000000000000000062e-03,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.157869711693781944e-02,2.000000000000000000e+01,5.772996794930707271e-04,3.901717104937001438e-04
