0.000000000000000000e+00,-5.000000000000000104e-03,-1.000000000000000021e-02,2.000000000000000042e-03,2.802686506516290262e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-1.000000000000000021e-02,7.000000000000000146e-03,3.966933345518437390e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-1.000000000000000021e-02,1.400000000000000029e-02,5.816882002997061582e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-1.000000000000000021e-02,1.499999999999999944e-02,5.752735050135841799e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-1.000000000000000021e-02,1.899999999999999953e-02,6.704362150834621004e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-8.000000000000000167e-03,1.200000000000000025e-02,4.943342296195587897e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-8.000000000000000167e-03,1.899999999999999953e-02,6.437621539151764175e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-7.000000000000000146e-03,2.000000000000000042e-03,2.838750543680601535e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-7.000000000000000146e-03,8.000000000000000167e-03,4.410060261620335140e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-7.000000000000000146e-03,1.200000000000000025e-02,5.113876243473579677e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-7.000000000000000146e-03,1.899999999999999953e-02,6.630093017897201180e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-6.000000000000000125e-03,2.000000000000000042e-03,2.600700450113633926e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-4.000000000000000083e-03,2.000000000000000042e-03,2.306801205693687160e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-4.000000000000000083e-03,5.000000000000000104e-03,2.821719193494828977e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-4.000000000000000083e-03,8.000000000000000167e-03,4.038678021919024294e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-4.000000000000000083e-03,1.099999999999999936e-02,4.205591813608100873e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-4.000000000000000083e-03,1.200000000000000025e-02,4.180820653998480393e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-4.000000000000000083e-03,1.400000000000000029e-02,4.787839964388839083e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-4.000000000000000083e-03,1.700000000000000122e-02,5.176630163506746977e-03
0.000000000000000000e+00,-5.000000000000000104e-03,-4.000000000000000083e-03,1.899999999999999953e-02,5.726292783842530827e-03
0.000000000000000000e+00,-4.400000000000000265e-03,-8.999999999999999320e-03,1.499999999999999944e-02,6.508379028689947887e-03
0.000000000000000000e+00,-4.000000000000000083e-03,-8.999999999999999320e-03,1.000000000000000021e-02,5.769978697210230781e-03
0.000000000000000000e+00,-3.799999999999999992e-03,-6.000000000000000125e-03,1.700000000000000122e-02,7.745784042390718889e-03
